baseMean	log2FoldChange	lfcSE	pvalue	padj	direction	gained_ac	gene
Grin2c	6.2416206421526	0.428640065839309	0.425792066281352	0.314084389368372	0.478673601588506	un	FALSE	Grin2c
Nacc1	1550.57524043042	-0.101739203720093	0.1010598709759	0.314068347437907	0.478673601588506	un	FALSE	Nacc1
Rint1	606.729824635473	0.121293784146914	0.120505397364878	0.314154757164116	0.478740051685897	un	FALSE	Rint1
Ahsa2	816.49008300449	0.139258517226504	0.138400419240849	0.314319318706452	0.478827641119462	un	FALSE	Ahsa2
Dnajc1	1009.78673116711	0.123745582685527	0.122980378270956	0.314308711416372	0.478827641119462	un	FALSE	Dnajc1
Sox8	0.858410953212794	0.226295759553535	0.224883948481585	0.314281882391289	0.478827641119462	un	FALSE	Sox8
Usp39	704.179766645222	0.0957517338596628	0.0951544018228562	0.314282099283998	0.478827641119462	un	FALSE	Usp39
2610507I01Rik	656.595909694308	0.127531197833234	0.126798489113531	0.31452211796273	0.47887725619723	un	FALSE	2610507I01Rik
4933432I09Rik	0.917172186971983	0.227636400725962	0.22634911570089	0.314566078668302	0.47887725619723	un	FALSE	4933432I09Rik
5730480H06Rik	30.6176983771636	0.360521412607258	0.358413416869128	0.314472593589056	0.47887725619723	un	FALSE	5730480H06Rik
Adamts18	0.798840286377401	0.22387624693487	0.222600298973783	0.314544498993959	0.47887725619723	un	FALSE	Adamts18
Ddx55	214.051961264485	-0.187050431429839	0.185967785275703	0.314501353272237	0.47887725619723	un	FALSE	Ddx55
Masp1	2632.42305930081	0.150438655795052	0.149537756213846	0.314403754643421	0.47887725619723	un	FALSE	Masp1
Pak1ip1	1181.52385629446	0.109586822848942	0.108951998768871	0.314498970027184	0.47887725619723	un	FALSE	Pak1ip1
Prom1	37.0609986658686	0.432755021142475	0.430221437132729	0.314468957098556	0.47887725619723	un	FALSE	Prom1
Llgl1	378.572686153435	0.1251069212309	0.124426368461707	0.31467081810441	0.47897597022652	un	TRUE	Llgl1
Lyrm2	348.053652720437	0.131220665645792	0.13051054020411	0.314684480942181	0.47897597022652	un	FALSE	Lyrm2
Dleu2	230.829964625036	0.299808214761897	0.298274086612593	0.314827828485008	0.479071851308733	un	FALSE	Dleu2
Ngp	6.20574174931608	0.440686181180638	0.43841235807971	0.31480705731694	0.479071851308733	un	FALSE	Ngp
Zfp389	4.61059560085205	0.422506275832045	0.420307154940349	0.314785065241343	0.479071851308733	un	FALSE	Zfp389
Slc34a1	0.858410953212794	0.225969091959322	0.224875881599194	0.314963596103416	0.479196910505758	un	FALSE	Slc34a1
Slc6a20a	0.858410953212794	0.225970001352464	0.224875893099253	0.314961673320637	0.479196910505758	un	FALSE	Slc6a20a
Pin1	489.381475347706	-0.125773984269736	0.125187323809007	0.315047945882069	0.479284473934395	un	FALSE	Pin1
Hist1h2bk	1.2205625601176	0.237922606517362	0.236845284153782	0.315114242010471	0.479344559669951	un	FALSE	Hist1h2bk
Tes	35.4005899384056	0.435854535016629	0.433963276958623	0.315206035379314	0.479443417705112	un	FALSE	Tes
Hist1h3a	1.04846680404807	0.230714685233467	0.229783427747383	0.315353182799137	0.479626447920525	un	FALSE	Hist1h3a
Glb1l2	4.55878853861701	0.422916630630896	0.421276658924703	0.315430257709816	0.479702881506485	un	FALSE	Glb1l2
9030612E09Rik	1.32000879543759	-0.312111813289757	0.3110438879709	0.315651815488187	0.479795051569789	un	FALSE	9030612E09Rik
Alox12b	0.858410953212794	0.22565740662883	0.224867940478688	0.315614469141797	0.479795051569789	un	FALSE	Alox12b
Gm19466	7.25688809156696	0.461358181080959	0.459732735088962	0.315602493551916	0.479795051569789	un	FALSE	Gm19466
Hes2	0.858410953212794	0.22568480218642	0.224868649200591	0.315557246587384	0.479795051569789	un	FALSE	Hes2
Nsun7	16.7357907866403	0.447062412000342	0.445511111997416	0.315628324651939	0.479795051569789	un	FALSE	Nsun7
Sh3rf3	1.19520043899108	-0.310382108826996	0.309240215815404	0.315526816555172	0.479795051569789	un	FALSE	Sh3rf3
Clic3	20.0606576751963	0.444654439051892	0.443162226133943	0.315683726871999	0.479802782021803	un	FALSE	Clic3
2010107G23Rik	48.0665878788536	0.285570785252203	0.284784432252559	0.315976083021225	0.480206323469932	un	FALSE	2010107G23Rik
Unc5cl	3.40607065673699	0.361071604752769	0.360185418447852	0.316121301734612	0.480386202449046	un	FALSE	Unc5cl
Sgcb	73.3487233353366	-0.232183165272375	0.231752164194658	0.316411334669584	0.480786095650342	un	FALSE	Sgcb
Mup21	5362.5634685604	-0.294454753141649	0.293937500555244	0.316459647672506	0.480818659384169	un	FALSE	Mup21
Casq1	28.6818417565387	-0.438939586395701	0.438323314787632	0.316630576619293	0.481037500502223	un	FALSE	Casq1
Tmf1	985.581632145596	0.079536720800112	0.0794297746188712	0.316659355979161	0.481040363601433	un	FALSE	Tmf1
Tmem35	4.44601144230022	0.42127342076051	0.420801013655364	0.316767521880556	0.48116381285398	un	FALSE	Tmem35
2410018M08Rik	3821.24400946641	-0.111122150893863	0.11101658920227	0.316850564077991	0.481167361954401	un	FALSE	2410018M08Rik
Deaf1	474.007297110235	0.103846708165825	0.103744491743766	0.316833929362212	0.481167361954401	un	FALSE	Deaf1
Rgs9	28.5060110441839	0.37539999300865	0.375020491477852	0.316821031689165	0.481167361954401	un	FALSE	Rgs9
Cltc	7955.66163815921	-0.0922690196708875	0.0921998941829269	0.316947816031424	0.481274186054678	un	FALSE	Cltc
Aldh5a1	2162.43534038038	0.113228588022235	0.113210826003029	0.31723458665197	0.481668745064274	un	TRUE	Aldh5a1
Dll3	1.16286004853744	0.231262996508451	0.231253453650482	0.317290538045581	0.481712805660238	un	FALSE	Dll3
Tsr2	368.129741773722	0.13719577656633	0.137220010108211	0.317395981190992	0.481831991137505	un	FALSE	Tsr2
Smtn	259.106183568533	0.213313742462903	0.213363660804935	0.317423743549927	0.481833240866842	un	FALSE	Smtn
Pcgf5	241.912559494221	0.15105640371601	0.151100255146074	0.317450974892438	0.481833684396312	un	FALSE	Pcgf5
Mpzl3	130.843687108268	-0.169532262882786	0.169619315694031	0.317558942271027	0.481956660285073	un	FALSE	Mpzl3
Alox8	27.6303181272082	0.417992136710266	0.418320045932912	0.317690004522822	0.482074198412077	un	FALSE	Alox8
Nmral1	131.073035818114	0.192017820687726	0.192168570556247	0.317690292781122	0.482074198412077	un	FALSE	Nmral1
Ptf1a	1.58870013058809	-0.320027969824973	0.320328280275106	0.317764419704742	0.482145776284274	un	FALSE	Ptf1a
Fam131b	0.858410953212794	0.22495116094015	0.225207307123809	0.317861245987264	0.482226932477558	un	FALSE	Fam131b
Zfr2	20.6412111014434	0.420782756492712	0.421271103595061	0.317871829023281	0.482226932477558	un	FALSE	Zfr2
Mtap6	7.87329689782583	0.463183771174036	0.463828676775018	0.317983845962777	0.48232496826824	un	FALSE	Mtap6
Pip5kl1	0.97876304552053	0.227274439734861	0.227593956453895	0.317990384983735	0.48232496826824	un	FALSE	Pip5kl1
Fcgr2b	1400.63562037831	0.258986968784785	0.259451661958849	0.318178051653906	0.482568695996079	un	FALSE	Fcgr2b
Col9a2	1.16286004853744	0.230778673200231	0.231239062669103	0.318274978741195	0.482674772745889	un	FALSE	Col9a2
Pttg1	811.388568819269	-0.0985757393487157	0.0987781222839957	0.318303053813562	0.48267642395162	un	FALSE	Pttg1
A330070K13Rik	0.858410953212794	0.224910152756271	0.225501301951162	0.31858081794518	0.482979234587158	un	FALSE	A330070K13Rik
Csnk1e	192.399072396514	-0.179212875284786	0.179685533951451	0.318585179012901	0.482979234587158	un	FALSE	Csnk1e
Slc25a32	1069.70363730439	-0.123351282017253	0.123679688754115	0.318597223866405	0.482979234587158	un	FALSE	Slc25a32
Wwp1	3403.03023224162	0.114682628333408	0.114991171401693	0.318610756395722	0.482979234587158	un	TRUE	Wwp1
Cpt1b	15.7385455859115	0.453914641733208	0.455373705592994	0.318863589822954	0.483321539624861	un	FALSE	Cpt1b
5830416I19Rik	3.82724606440391	0.383794087516236	0.385094846751897	0.31894790823056	0.483408379511211	un	FALSE	5830416I19Rik
Prkx	142.451454187443	-0.29489894201405	0.295921917754728	0.318986341995596	0.483425666237352	un	FALSE	Prkx
1300017J02Rik	19663.3870587099	-0.0927385893718708	0.0931722368694935	0.319568137118307	0.484146784255963	un	FALSE	1300017J02Rik
Ndufa7	1628.55635810954	0.121733666382486	0.122303478080902	0.319570442520737	0.484146784255963	un	FALSE	Ndufa7
Nxph3	2.15097990741647	-0.32074447109508	0.322200556708395	0.319502473110063	0.484146784255963	un	FALSE	Nxph3
Prpf38b	1478.29655991188	-0.0946540303820216	0.0950946419126638	0.319557996963425	0.484146784255963	un	FALSE	Prpf38b
Kif12	23.4291296820948	0.369805016608706	0.371629175678106	0.319691786920162	0.484289599462523	un	FALSE	Kif12
Ldb3	35.0765820395142	-0.466763601991005	0.469257559096884	0.319889339898038	0.484547826339457	un	FALSE	Ldb3
Neto1	6.83355399506714	0.440659891354389	0.443085266787703	0.319966773377196	0.484624075588494	un	FALSE	Neto1
2510009E07Rik	268.952100904754	0.20782351610589	0.209058078637765	0.320176793010044	0.484860055861286	un	FALSE	2510009E07Rik
C1qtnf3	16.3298381185823	0.436980081069662	0.439557461546962	0.320156456702075	0.484860055861286	un	FALSE	C1qtnf3
Mtap1s	321.085444684511	0.147057135964405	0.148010269339135	0.320436952505403	0.485212947215682	un	FALSE	Mtap1s
Mettl3	354.624601104641	-0.128698619745534	0.129552733318457	0.320511547887829	0.485284817194761	un	FALSE	Mettl3
Hist1h1t	3.14531409109442	0.366296987135104	0.368930379016374	0.320777166669018	0.48564587802963	un	FALSE	Hist1h1t
Ypel2	331.520385062874	0.116688503443213	0.117552307709909	0.320879698300536	0.48575999016533	un	FALSE	Ypel2
AV039307	11.9113694340881	0.464969541339132	0.468454933668632	0.320924517263877	0.485786722730341	un	FALSE	AV039307
Thsd1	154.126595393282	-0.152267668799767	0.153443855378149	0.321034260549153	0.485911719064243	un	FALSE	Thsd1
U2af2	2402.92016214266	-0.0595867818889766	0.0600782676554897	0.321285709387283	0.486251159087911	un	FALSE	U2af2
Ccdc39	19.8926394116506	0.433927761945366	0.43765664552837	0.321451308150053	0.486460622520674	un	FALSE	Ccdc39
Ptgs2	4.84572717243119	0.403034390765684	0.406548309676451	0.32151143546932	0.486510451337078	un	FALSE	Ptgs2
6030429G01Rik	14.470733784583	0.459550766751934	0.463644240046727	0.321602044678844	0.486606392955402	un	FALSE	6030429G01Rik
2810429I04Rik	7.05263451697722	0.461055566979642	0.46523808474356	0.321680726062963	0.486684272234999	un	FALSE	2810429I04Rik
Gm514	13.9721226118379	0.465075330003364	0.469524042546707	0.321917546956648	0.486919005908382	un	FALSE	Gm514
Igfbp3	572.125178593896	-0.22636074906401	0.22850808694203	0.321879573529192	0.486919005908382	un	FALSE	Igfbp3
Pdlim7	253.181722796817	-0.170681234631738	0.172311274505704	0.321910177732685	0.486919005908382	un	TRUE	Pdlim7
Thtpa	924.077258273922	-0.0756323619292189	0.0763742719073452	0.322034413435834	0.487054584704324	un	FALSE	Thtpa
Acvr1b	396.339109867467	-0.144078598285706	0.145579508216522	0.322325614587943	0.487412575458231	un	FALSE	Acvr1b
Grap2	13.1632899861204	0.450563873018633	0.455247802924455	0.322315273626887	0.487412575458231	un	FALSE	Grap2
Lrrc69	8.62140708488058	0.463407704904393	0.468421029349962	0.322517657383025	0.48762052577792	un	FALSE	Lrrc69
Tiam2	293.038002942089	-0.215327448000031	0.217645053727302	0.322491222861439	0.48762052577792	un	FALSE	Tiam2
Scfd2	321.561320610592	0.136897533092835	0.138434031932357	0.32271165022664	0.48787258692872	un	FALSE	Scfd2
AA388235	40.4742400735879	0.42178046239577	0.426562477615665	0.322766184532945	0.487878979099484	un	FALSE	AA388235
Cd200r1	29.5629386693122	0.411251551363056	0.415917844578819	0.322770432723034	0.487878979099484	un	FALSE	Cd200r1
1110034A24Rik	135.773803671746	-0.201451470392316	0.203856597974995	0.323053794787721	0.488266027849686	un	FALSE	1110034A24Rik
Rgs6	5.46092461334934	0.417301001873433	0.422481917193297	0.323281491469654	0.488568885207118	un	FALSE	Rgs6
Wdr27	6.57243497477283	0.447133894562623	0.452746456245056	0.32334696915047	0.488626553753405	un	FALSE	Wdr27
Bglap	1.04846680404807	0.231253544654726	0.234197798703629	0.323432694673886	0.488714807547278	un	FALSE	Bglap
Adc	33.7796558820578	0.347947099781217	0.35240891340457	0.323476428093375	0.488739600682387	un	FALSE	Adc
Lrrc8e	19.7916519324695	0.414213242182392	0.419629092249178	0.323596695571871	0.488880014950459	un	FALSE	Lrrc8e
Gm10565	13.4030646650895	0.454699137115874	0.460682439771738	0.323636712351859	0.488899175432885	un	FALSE	Gm10565
Zfp111	145.293786091177	0.179763803753777	0.18218018875844	0.323771934088159	0.489062141128352	un	FALSE	Zfp111
E230008N13Rik	4.5473146803221	-0.427113142193568	0.432975373686995	0.323907145653594	0.489122956117548	un	FALSE	E230008N13Rik
Eln	143.879781536032	0.339944783688519	0.344620890347893	0.323921581975419	0.489122956117548	un	FALSE	Eln
Rai14	857.992919924352	-0.126987977791819	0.128730467809826	0.323905451317882	0.489122956117548	un	FALSE	Rai14
Trcg1	1.25456340036346	-0.298842495683042	0.302930382063311	0.323885105242241	0.489122956117548	un	FALSE	Trcg1
Atp11b	1467.56606633703	-0.0677332023504754	0.0686992542704919	0.324163559667699	0.489383963456722	un	FALSE	Atp11b
Paip2	2463.74295587327	0.0739256797370687	0.0749820606417437	0.324176517893058	0.489383963456722	un	FALSE	Paip2
Usp24	2953.81262475989	-0.0684663991017546	0.0694380118012865	0.324129441824215	0.489383963456722	un	FALSE	Usp24
Necap2	260.65078848053	-0.130476592419634	0.132361734497457	0.324252051869192	0.489389370816454	un	FALSE	Necap2
Pgm1	174.872177237614	0.223226856462193	0.22643782827799	0.324221630402223	0.489389370816454	un	FALSE	Pgm1
Tubb2b	6.35050851897058	0.456919624971539	0.463530963937283	0.32426218458827	0.489389370816454	un	FALSE	Tubb2b
Anxa7	4355.86527183847	-0.0684726875141281	0.0694746330250434	0.324340113476615	0.489424387888528	un	FALSE	Anxa7
Ltbp1	80.4160314645889	0.293371055820872	0.297657388512697	0.324329547379848	0.489424387888528	un	FALSE	Ltbp1
Prim1	66.8196690860127	0.245660543985336	0.24939294436799	0.324607342036766	0.489786310078421	un	FALSE	Prim1
1700030F04Rik	0.798840286377401	0.222131639675831	0.225562569473185	0.324727501797758	0.489903086910039	un	FALSE	1700030F04Rik
Fam164c	138.197706215182	-0.179384510531863	0.182180339877454	0.324794297471723	0.489903086910039	un	FALSE	Fam164c
Harbi1	481.241679123983	0.113973993060799	0.115749293491927	0.32478986002849	0.489903086910039	un	FALSE	Harbi1
Muc5ac	0.798840286377401	0.221147738380941	0.224590026478614	0.324784712155042	0.489903086910039	un	FALSE	Muc5ac
Cnnm4	171.159760028055	0.193347704987747	0.196386445204263	0.32485659469766	0.489955734274589	un	FALSE	Cnnm4
Afmid	3800.02560986063	0.163588303224665	0.166195900450834	0.324963065498535	0.48999236128029	un	TRUE	Afmid
Chfr	634.883396508077	-0.0993024801157377	0.100884856268372	0.324960642763154	0.48999236128029	un	FALSE	Chfr
Trappc10	1129.75332873588	0.088176554225221	0.089577520997994	0.324938397295687	0.48999236128029	un	TRUE	Trappc10
Zzef1	1261.20960066666	0.080869891582847	0.0821736861121362	0.325049792097678	0.490081815852572	un	FALSE	Zzef1
Kcnh1	0.798840286377401	0.220875817966473	0.224493960836316	0.325172985621555	0.490226232369111	un	FALSE	Kcnh1
Abcg4	9.31061889605507	0.458489189853793	0.466134617568209	0.325313090418	0.490396117590927	un	FALSE	Abcg4
Tmem91	8.14746075748218	0.448053867230356	0.455563407647463	0.325353580407997	0.490415821606054	un	FALSE	Tmem91
Stk17b	201.092946793371	0.201217588956719	0.204644047689355	0.325481216260588	0.490566868967463	un	FALSE	Stk17b
Ceacam16	13.0800758295531	0.462308272641617	0.470235755924093	0.325537816208592	0.490569498753633	un	FALSE	Ceacam16
Rasgrp3	268.618391795705	-0.246534035675467	0.250752792897681	0.325521005644618	0.490569498753633	un	FALSE	Rasgrp3
Ccdc75	288.389122295421	-0.154974603359796	0.157660114737991	0.325623950937498	0.490657960106832	un	FALSE	Ccdc75
2310034O05Rik	12.6060647397758	0.461063891168065	0.469085567095446	0.325656985991888	0.49066640143635	un	FALSE	2310034O05Rik
Tmco4	740.501567181826	-0.1110653937344	0.113048479325868	0.325874217400966	0.490952346060788	un	FALSE	Tmco4
Vps18	657.505833240927	0.0885799781099091	0.0901673038226783	0.32590490811311	0.490957229555385	un	TRUE	Vps18
Lyve1	425.944134499989	0.348898437308994	0.355207692437214	0.325982688650734	0.49103304440012	un	FALSE	Lyve1
Psap	25606.7942234368	0.108452290635019	0.110446302521673	0.326126516067236	0.491208325589775	un	FALSE	Psap
Lrch4-sap25	20.4530596856096	0.422757065284565	0.430752527669569	0.326376604728974	0.491543613353185	un	FALSE	Lrch4-sap25
Nrn1l	9.46571173858605	0.457220322651706	0.465923470766203	0.326434643172191	0.491589629348978	un	FALSE	Nrn1l
P4htm	16.6291597762514	0.452694662930971	0.461360323958571	0.326485667858881	0.491625076218551	un	FALSE	P4htm
1700015G11Rik	0.798840286377401	0.221576395871099	0.225836729526041	0.326526006232245	0.491644426927345	un	FALSE	1700015G11Rik
Polr1a	937.3764643523	-0.123639477635556	0.126030326595794	0.326578157686478	0.491678035486389	un	FALSE	Polr1a
Zfp646	479.875689674289	-0.136947739627858	0.139603191084465	0.326603306475109	0.491678035486389	un	FALSE	Zfp646
Rpp25	5.00918745794905	0.414711874901958	0.422779215507149	0.326633025837495	0.491681392032439	un	FALSE	Rpp25
B230206H07Rik	30.8540248388428	-0.376670104371001	0.38402048756076	0.326662081974104	0.491683749742391	un	FALSE	B230206H07Rik
Mirlet7b	0.409782587122262	-0.408561944793108	0.416593132924323	0.326729977009071	0.49170318626708	un	FALSE	Mirlet7b
Ptrf	313.664320041315	0.2692360582345	0.274527011830769	0.32672737560712	0.49170318626708	un	FALSE	Ptrf
Kcne2	5.93417147908518	0.429203868643701	0.437867183142707	0.326980128305151	0.492007740868184	un	FALSE	Kcne2
Zbtb8os	571.439768916652	-0.105628077172631	0.107761751280441	0.326987365296886	0.492007740868184	un	FALSE	Zbtb8os
Ang2	0.798840286377401	0.220817628558189	0.225341381789424	0.327123196189062	0.492170717281087	un	FALSE	Ang2
Tekt2	11.7915803673813	0.458027198365785	0.46745353205415	0.327167713066124	0.492196292026301	un	FALSE	Tekt2
Stx1b	103.741279836712	-0.215787100294427	0.22030349634246	0.327333379511149	0.492404106470683	un	FALSE	Stx1b
Tmem141	318.440361784084	-0.162164769000305	0.165578137950314	0.327389713133684	0.492447431596087	un	FALSE	Tmem141
1700061G19Rik	4.77161118474988	0.43184596868245	0.440964881652473	0.327421621690628	0.492454013249123	un	FALSE	1700061G19Rik
Lipt1	207.365401118534	0.144531297455471	0.147594341147342	0.327458012239896	0.49246733430781	un	FALSE	Lipt1
2210408F21Rik	293.692489140147	-0.122450513486228	0.125058133279029	0.327506492574936	0.492479547113832	un	FALSE	2210408F21Rik
Cops7b	288.399699106794	-0.170441480070392	0.17407637482668	0.327521201661581	0.492479547113832	un	FALSE	Cops7b
Uqcrb	3222.93157140219	-0.0646011164667938	0.0660071141356484	0.327728577559775	0.492749944370725	un	FALSE	Uqcrb
Nr5a2	1911.62909830208	0.0884596043106613	0.0903907980352186	0.327760328185736	0.492756260395905	un	FALSE	Nr5a2
Oxsm	1681.56828679499	0.079349482868458	0.0810949280620601	0.327838699475605	0.492791241181668	un	FALSE	Oxsm
Snora23	0.640676036230087	0.392010729768412	0.400630940225009	0.327835291061696	0.492791241181668	un	FALSE	Snora23
Zfp354b	76.9671793317595	0.213870240341373	0.218608191774976	0.327912747048133	0.492861125521253	un	FALSE	Zfp354b
9630028B13Rik	7.85576266022	0.43826924550037	0.4481064476527	0.328050992204548	0.492963253197176	un	FALSE	9630028B13Rik
